OrderNumber,OrderDate,ItemID,Seller,ItemName,ItemPrice,Currency,Quantity,OrderTotal,OrderNotes,TrackingNumber,Image,View Order Detail
21-13056-03240,"May 12, 2025",127108247939,solutionzeroone,Dell PowerEdge R440 / 2x Gold 6138 / 64GB / HBA330 / 6TB - A Grade,325.0,USD,1,US $325.00,,,https://i.ebayimg.com/images/g/5-QAAeSwYO1ns41M/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127108247939&txnId=10077069165321&txnDate=2025-05-13T02:37:44Z
14-13064-84274,"May 12, 2025",135764155923,3r_technology_solutions,Dell Latitude 5510 i7-10610U 16GB RAM 512GB SSD No OS,187.49,USD,1,US $187.49,,,https://i.ebayimg.com/images/g/w4YAAOSwLexoGMnV/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=135764155923&txnId=10072365065314&txnDate=2025-05-13T00:37:43Z
20-13057-18448,"May 12, 2025",297275816395,swingcomputers,"Dell LATITUDE 5520 15.6"" FHD I5-1145G7 512GB SSD 16GB W10P Webcam IRCam, Backlit",191.99,USD,1,US $191.99,,,https://i.ebayimg.com/images/g/PT8AAOSwGOVoF0af/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=297275816395&txnId=10071886618120&txnDate=2025-05-13T00:32:22Z
26-13048-50645,"May 12, 2025",204713717941,battery_wholesale_store,✅ BI03XL ON03XL Battery For HP Pavilion X360 13-U Seres 844203-850 844203-855,21.39,USD,1,US $21.39,,,https://i.ebayimg.com/images/g/IMkAAOSwlypkQ6Ve/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=204713717941&txnId=10071725165726&txnDate=2025-05-12T19:33:35Z
26-13048-50644,"May 12, 2025",123140030046,yeskystore,NEW HP X360 13-U M3-U M3-u001dx M3-u003dx CPU FAN FOXCONN BONBON13 855966-001,11.25,USD,1,US $11.25,,,https://i.ebayimg.com/images/g/-DgAAOSwcfda~ftZ/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=123140030046&txnId=10071725165626&txnDate=2025-05-12T19:33:34Z
16-13050-76723,"May 09, 2025",187208589869,surplusspectra,Dell Latitude 5510 i5-10310U 1.7GHz 32GB 128GB SSD WIN11 Laptop Notebook PC,116.24,USD,1,US $143.23,,,https://i.ebayimg.com/images/g/bQwAAOSwu59oHhsD/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187208589869&txnId=10072294906916&txnDate=2025-05-10T03:03:40Z
16-13050-76723,"May 09, 2025",187205809883,surplusspectra,Lot of 4 SanDisk Ultra 64GB MicroSDXC UHS-I Card 2-Pack with Adapter ,26.99,USD,1,US $143.23,,,https://i.ebayimg.com/images/g/G5YAAOSwp6toHM0-/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187205809883&txnId=10072294907016&txnDate=2025-05-10T03:03:40Z
15-13050-22511,"May 09, 2025",126703404453,klocksales,Lot Of 3 Dell XYT17  Server Cards,30.0,USD,1,US $30.00,,,https://i.ebayimg.com/images/g/CeUAAOSwy81m~b2a/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126703404453&txnId=10072284350315&txnDate=2025-05-09T16:44:10Z
10-13055-76387,"May 09, 2025",388383201903,gearforgeekz,(14TB total) Lot of 14 - (x3 2TB)  (x6 1TB) (x3 512GB) (x2 256GB) NVMe SSDs,505.0,USD,1,US $505.00,,,https://i.ebayimg.com/images/g/ef8AAOSwpYFoG-b9/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=388383201903&txnId=10072307937510&txnDate=2025-05-09T13:13:13Z
01-13067-54287,"May 09, 2025",135774321314,3r_technology_solutions,Lenovo ThinkPad E490 i5-8265U 8GB RAM No SSD,74.99,USD,1,US $74.99,,,https://i.ebayimg.com/images/g/Bf4AAOSwV~loHP4G/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=135774321314&txnId=10071888342901&txnDate=2025-05-09T12:27:26Z
20-13041-45188,"May 08, 2025",356337378378,sunto16,Dell Intel X540-T2 Dual Port 10Gb Network Adapter Low Profile 03DFV8,17.99,USD,1,US $17.99,,,https://i.ebayimg.com/images/g/TVYAAOSw2DZnT09q/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=356337378378&txnId=10071795583020&txnDate=2025-05-09T00:19:00Z
13-13050-41046,"May 08, 2025",187203167275,surplusspectra,HP EliteDesk 705 G4 Ryzen 3 PRO 2200G 3.5GHz 4GB 256GB SSD WIN11 Mini Desktop PC,56.24,USD,1,US $56.24,,,https://i.ebayimg.com/images/g/3o4AAOSw8p5oG3dy/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187203167275&txnId=10073571137013&txnDate=2025-05-08T22:53:40Z
23-13034-96551,"May 08, 2025",156653655257,serverparts4u,Lot of 10 Intel Xeon E5-2640v4 10-Core 2.40GHz FCLGA2011 Server CPU SR2NZ,30.0,USD,1,US $30.00,,,https://i.ebayimg.com/images/g/oIYAAOSwhTlnk-yy/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156653655257&txnId=10071999038123&txnDate=2025-05-08T10:52:31Z
24-13047-52078,"May 07, 2025",267221402468,btr101,Dell PowerEdge R730XD 2x Xeon E5-2620 v4 64GB RAM 2x PSU Server,210.0,USD,1,US $210.00,,,https://i.ebayimg.com/images/g/9WsAAOSw9q9n7a45/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=267221402468&txnId=10071790084024&txnDate=2025-05-08T02:59:45Z
03-13059-18243,"May 07, 2025",135771135896,3r_technology_solutions,Dell OptiPlex 7090 i7-11700 16GB RAM No SSD,224.99,USD,1,US $224.99,,,https://i.ebayimg.com/images/g/2TgAAOSwYWRoG6rm/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=135771135896&txnId=10072654432203&txnDate=2025-05-08T01:25:33Z
25-13028-59075,"May 07, 2025",156914781368,4dcompanies,Dell C4Y3R PowerEdge R720 Server Motherboard w/ FM487 2x E5-2660 Procs,55.0,USD,1,US $55.00,,,https://i.ebayimg.com/images/g/8KcAAOSwWHVn3GRr/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156914781368&txnId=10071603178525&txnDate=2025-05-07T11:51:38Z
22-13029-81195,"May 06, 2025",405214055444,jb-electronic,Dell 2FKY9 PowerEdge R430 Standard Heatsink,14.49,USD,1,US $14.49,,,https://i.ebayimg.com/images/g/RwYAAOSwOn9m25pv/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=405214055444&txnId=10072009255522&txnDate=2025-05-06T19:24:39Z
05-13038-58613,"May 03, 2025",396546075160,babyers88,StarTech ST20000SPEXI PCIe Intel X540 2-Port 10GBase-T Ethernet Network Adapter,19.99,USD,1,US $19.99,,,https://i.ebayimg.com/images/g/6GoAAOSwe~ZoEDPo/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=396546075160&txnId=10071888830405&txnDate=2025-05-03T17:45:51Z
05-13038-58614,"May 03, 2025",356337378378,sunto16,Dell Intel X540-T2 Dual Port 10Gb Network Adapter Low Profile 03DFV8,17.99,USD,1,US $17.99,,,https://i.ebayimg.com/images/g/TVYAAOSw2DZnT09q/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=356337378378&txnId=10071888830505&txnDate=2025-05-03T17:45:49Z
02-13041-04446,"May 03, 2025",187184985653,surplusspectra,Lenovo ThinkCentre M720q i5-8500T 2.1GHz 8GB 256GB SSD Micro Desktop PC,80.0,USD,1,US $80.00,,,https://i.ebayimg.com/images/g/36gAAOSwb5ZoEnCM/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187184985653&txnId=10071943859302&txnDate=2025-05-03T11:57:55Z
25-13009-43727,"May 02, 2025",315988547025,restoremagic,3VPX5 DELL POWEREDGE R530 COOLING SHROUD BAFFLE WITH INTRUSION SWITCH,65.0,USD,1,US $65.00,,,https://i.ebayimg.com/images/g/K6cAAOSw~cRnQVIc/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=315988547025&txnId=10071493000025&txnDate=2025-05-02T18:36:50Z
03-13036-11720,"May 02, 2025",135754572780,3r_technology_solutions,Dell Latitude 5510 i7-10610U 16GB RAM 512GB SSD No OS,168.74,USD,1,US $168.74,,,https://i.ebayimg.com/images/g/YWAAAOSwMKpoFLtH/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=135754572780&txnId=10072521995403&txnDate=2025-05-02T14:04:12Z
13-13022-35971,"May 01, 2025",405828037127,nawa4173,"EVGA GeForce GTX 1050 Ti SSC Gaming Graphics Card, 4GB GDDR5 Memory",55.0,USD,1,US $55.00,,,https://i.ebayimg.com/images/g/59cAAeSwEWJoE~km/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=405828037127&txnId=10073392034613&txnDate=2025-05-02T03:49:19Z
22-13010-67726,"May 01, 2025",297268921372,casper4227121,ASUS NVIDIA GeForce GTX 1070 8GB GDDR5 Graphics Card - DUAL-GTX1070-O8G,80.12,USD,1,US $80.12,,,https://i.ebayimg.com/images/g/ZowAAOSwL8FoE~1V/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=297268921372&txnId=10071898959322&txnDate=2025-05-02T03:18:09Z
17-13016-90430,"May 01, 2025",286536395342,alphaphoenixtech,HP/ Nvidia GeForce GTX 1660 Super 6GB,97.99,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/TfYAAOSw53doE-DD/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=HP%2F+Nvidia+GeForce+GTX+1660+Super+6GB&_id=286536395342&
09-13026-94937,"May 01, 2025",306280995713,dlingle527,MSI NVIDIA GeForce GTX 1070 Aero OC 8GB graphics Card,88.68,USD,1,US $88.68,,,https://i.ebayimg.com/images/g/FPkAAeSwzKloFAre/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=306280995713&txnId=10071620618409&txnDate=2025-05-02T02:42:48Z
20-13013-04590,"May 01, 2025",286454195322,e-rebirth,Dell 0XYT17  0942V6 Intel X520-DA2 Dual Port 10G SFP+ PCIe  with Regular profile,12.99,USD,1,US $12.99,,,https://i.ebayimg.com/images/g/XAoAAOSwi1tnpR8A/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=286454195322&txnId=10071633144820&txnDate=2025-05-02T02:21:24Z
20-13013-04591,"May 01, 2025",126876726221,aplera,Dell 0XYT17  0942V6 Intel X520-DA2 Dual Port 10G SFP+ PCIe  with low profile,13.99,USD,1,US $13.99,,,https://i.ebayimg.com/images/g/FUoAAOSw8ANngX-n/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126876726221&txnId=10071633144920&txnDate=2025-05-02T02:21:21Z
13-13021-81006,"May 01, 2025",187186863176,surplusspectra,HP EliteDesk 800 G4 DM Core i5 8500T 2.10GHz 8GB 256GB Win11Pro Mini Desktops,54.11,USD,1,US $54.11,,,https://i.ebayimg.com/images/g/CI4AAOSwTKxoE1jb/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187186863176&txnId=10073388500113&txnDate=2025-05-02T00:03:11Z
07-13029-07455,"May 01, 2025",387995622811,sicherinc,3HZ97AN NEW Genuine HP 962 Magenta Ink Cartridge Expired 2021,1.0,USD,1,US $1.00,,,https://i.ebayimg.com/images/g/kvMAAOSwJBxnkI1U/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=387995622811&txnId=10076729754207&txnDate=2025-05-01T22:33:52Z
03-13033-70351,"May 01, 2025",405214055444,jb-electronic,Dell 2FKY9 PowerEdge R430 Standard Heatsink,14.49,USD,1,US $14.49,,,https://i.ebayimg.com/images/g/RwYAAOSwOn9m25pv/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=405214055444&txnId=10072508207303&txnDate=2025-05-01T21:16:33Z
11-13022-39437,"May 01, 2025",156587908241,potential.electronics,"USED | Dell PowerEdge R430 / E28S Rack-Mountable Server Only ; No CPU, RAM, HDD",100.0,USD,1,US $100.00,,,https://i.ebayimg.com/images/g/TXwAAOSw-n1nYeMN/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=156587908241&txnId=10072154163511&txnDate=2025-05-01T16:22:28Z
24-13019-94125,"May 01, 2025",187186844575,surplusspectra,Lot 10: Mixed Brand Model 1TB NVMe M.2 2280 SSD Solid State Drive,350.0,USD,1,US $350.00,,,https://i.ebayimg.com/images/g/WEUAAOSwHatoEnZv/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187186844575&txnId=10071632428624&txnDate=2025-05-01T13:08:19Z
23-13005-26725,"Apr 30, 2025",405214055444,jb-electronic,Dell 2FKY9 PowerEdge R430 Standard Heatsink,14.49,USD,1,US $14.49,,,https://i.ebayimg.com/images/g/RwYAAOSwOn9m25pv/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=405214055444&txnId=10071829066223&txnDate=2025-05-01T03:34:22Z
02-13032-10297,"Apr 30, 2025",306238247688,toyarcade,"Dell PowerEdge R430 Server 2.5"" NO HDD/CADDIES E5-2603V3 @ 1.60 GHz 8GB",100.0,USD,1,US $100.00,,,https://i.ebayimg.com/images/g/vwkAAOSw455n-BwC/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=306238247688&txnId=10071892865002&txnDate=2025-05-01T03:32:35Z
18-13011-58757,"Apr 30, 2025",135521215809,bstco,Gigabyte H370N WIFI H370 LGA1151 Mini ITX DDR4 Motherboard; Tested,79.99,USD,1,US $79.99,,,https://i.ebayimg.com/images/g/nnsAAOSwm8JnmTLu/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=135521215809&txnId=10075065199818&txnDate=2025-05-01T02:55:40Z
13-13017-39416,"Apr 30, 2025",234438515764,pc_choice,DELL 160W CPU PERFORMANCE HEATSINK FOR DELL POWEREDGE R630 Y8MC1,11.88,USD,1,US $11.88,,,https://i.ebayimg.com/images/g/c3sAAOSwkZtkk31D/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=234438515764&txnId=10073360967013&txnDate=2025-04-30T22:18:16Z
13-13017-39415,"Apr 30, 2025",126747644199,reservertech,K43RY DELL 0K43RY SFF-8643 POWEREDGE SERVER R630 8-BAY BACKPLANE SAS RAID CABLE,16.89,USD,1,US $16.89,,,https://i.ebayimg.com/images/g/mj4AAOSwmApnIBYC/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126747644199&txnId=10073360966913&txnDate=2025-04-30T22:18:13Z
13-13017-39414,"Apr 30, 2025",355977640346,ocean-tech,Dell Perc H330 GDJ3J UCSB-900 12Gbps SAS Mini Mono Raid Card,9.76,USD,1,US $9.76,,,https://i.ebayimg.com/images/g/mqcAAOSwTztm~VKC/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=355977640346&txnId=10073360966813&txnDate=2025-04-30T22:18:10Z
13-13016-02412,"Apr 30, 2025",187169109931,surplusspectra,HP ProBook 640 G5 Core i7 8665U 1.90GHz 8GB 128GB Win11Pro Laptops,82.81,USD,1,US $82.81,,,https://i.ebayimg.com/images/g/E6gAAOSwkKRoCj4Z/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187169109931&txnId=10073352269013&txnDate=2025-04-30T15:54:41Z
24-13016-06946,"Apr 30, 2025",187172061207,surplusspectra,NVIDIA GeForce RTX 2060 6GB GDDR6 Gaming Graphics Card,114.79,USD,1,US $114.79,,,https://i.ebayimg.com/images/g/TgoAAOSwamxoC8fX/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187172061207&txnId=10071610420324&txnDate=2025-04-30T13:45:57Z
23-12997-06246,"Apr 28, 2025",388338934636,yugiohcards463,EVGA GeForce GTX 1660 Ti 6 GB GDDR6 Graphic Card 06G-P4-1667-KR,113.92,USD,1,US $113.92,,,https://i.ebayimg.com/images/g/Og8AAeSwZkFoEBkq/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=388338934636&txnId=10071782631023&txnDate=2025-04-29T04:06:32Z
26-12993-15001,"Apr 28, 2025",177052066483,sboatwright,GIGABYTE GeForce GTX 1660 SUPER OC GDDR6 Graphics Card - 6GB,90.0,USD,1,US $90.00,,,https://i.ebayimg.com/images/g/-ScAAeSwkxBoEET6/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=177052066483&txnId=10071408440426&txnDate=2025-04-29T03:30:11Z
15-13006-62577,"Apr 28, 2025",187179868555,surplusspectra,Lot of 10 Mixed Brand Model 192GB 2.5 Inch SATA SSD Solid State Drive,85.0,USD,1,US $85.00,,,https://i.ebayimg.com/images/g/wb4AAOSwvxFoD84S/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187179868555&txnId=10072007817215&txnDate=2025-04-29T00:54:14Z
07-13016-91263,"Apr 28, 2025",127081266844,paymore_arcadia_arizona,EVGA GeForce GTX 1070 8GB GDDR5 Graphics Card 08G-P4-5173-KR,99.99,USD,1,US $99.99,,,https://i.ebayimg.com/images/g/V9kAAOSw0ENoD-Pd/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127081266844&txnId=10076660631007&txnDate=2025-04-29T00:38:37Z
06-13018-24155,"Apr 28, 2025",326555261533,airindia258,HP Nvidia GeForce RTX 3060 12GB Graphics Card GPU,214.99,USD,1,US $214.99,,,https://i.ebayimg.com/images/g/3CkAAOSwQYJoEAwp/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=326555261533&txnId=10072462400206&txnDate=2025-04-29T00:32:16Z
03-13021-25669,"Apr 28, 2025",387507192069,theserverstore-tss,"Dell R640 8x 2.5"" SFF Server iDRAC - Wholesale Custom Build Your Server!",621.98,USD,2,US $621.98,,,https://i.ebayimg.com/images/g/cBUAAOSwhdlnEqUZ/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=387507192069&txnId=10072437705303&txnDate=2025-04-28T21:39:14Z
03-13010-37380,"Apr 26, 2025",236068805370,synergyindustrial,"LOT OF 8* DELL 1.6TB 2.5"" 6G SAS SSD LB1606R D/PN 82FG7 *93% *GROWN DEFECTS*",519.99,USD,1,US $519.99,,,https://i.ebayimg.com/images/g/iDYAAOSwp0VoCPg-/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=236068805370&txnId=10072374250103&txnDate=2025-04-26T07:59:45Z
19-12989-32955,"Apr 25, 2025",187172274206,surplusspectra,Custom Gaming PC MSI MS-7C56 Ryzen 5 5600 6-Core 3.7GHz 32GB RG41 5TS NO HDD,224.99,USD,1,US $224.99,,,https://i.ebayimg.com/images/g/VAIAAOSwMlBoC8g1/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187172274206&txnId=10071885643219&txnDate=2025-04-25T23:09:00Z
10-13000-48658,"Apr 25, 2025",325365211761,proramit,"Lot (24) Original Dell 2.5"" KG7NR G176J SATA SAS HDD Tray Caddy for R720 R620",79.0,USD,1,US $79.00,,,https://i.ebayimg.com/images/g/J8EAAOSwvSJhsAmz/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=325365211761&txnId=10071954016210&txnDate=2025-04-25T22:35:51Z
19-12989-10904,"Apr 25, 2025",135448179749,ar500_armor,"Toshiba 400GB Internal 2.5"" (PX02SMF040) SSD",52.0,USD,2,US $0.00,,,https://i.ebayimg.com/images/g/woAAAAzy1-NSlYJ7/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Toshiba+400GB+Internal+2.5%22+%28PX02SMF040%29+SSD&_id=135448179749&
13-12996-87292,"Apr 25, 2025",226706354369,synergyindustrial,"*LOT OF 10* HP 400GB 2.5"" 6G SAS SSD HUSML4040ASS600 HRLP0400S5xnNMLC *86% *520*",189.99,USD,1,US $189.99,,,https://i.ebayimg.com/images/g/3d8AAOSw5-tn~7wl/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=226706354369&txnId=10073228462013&txnDate=2025-04-25T21:39:48Z
05-13006-96036,"Apr 25, 2025",256839790687,bricksc,ASUS 1070 TI TURBO GTX1070TI-8G 8GB founders blower,109.95,USD,1,US $109.95,,,https://i.ebayimg.com/images/g/UYIAAOSwKfZnxJKN/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=256839790687&txnId=10071707225505&txnDate=2025-04-25T20:27:40Z
25-12977-40774,"Apr 24, 2025",187169813763,surplusspectra,Lot of 10 Mix Brand Model 2TB 3.5'' SATA HDD Hard Drives Disk,94.3,USD,1,US $94.30,,,https://i.ebayimg.com/images/g/wUIAAOSwTfVoCoTg/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187169813763&txnId=10071309085425&txnDate=2025-04-24T20:03:17Z
11-12991-27509,"Apr 23, 2025",326526822442,eshangoods1,"1.6TB SanDisk Lightning Enterprise Class 2.5"" SAS SSD LB 1606R Hard Drive",239.92,USD,4,US $0.00,,,https://i.ebayimg.com/images/g/OVEAAeSwK5Nn7Z-r/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=1.6TB+SanDisk+Lightning+Enterprise+Class+2.5%22+SAS+SSD+LB+1606R+Hard+Drive&_id=326526822442&
26-12971-97868,"Apr 23, 2025",126735927028,fossilcomputers,Intel 79% Health 1.6TB DC P3600 Series PCIe NVMe SSD SSDPEDME016T4S #8   KL,78.98,USD,1,US $78.98,,,https://i.ebayimg.com/images/g/8XEAAOSwILRnFvw3/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=126735927028&txnId=10071286583926&txnDate=2025-04-23T20:09:27Z
26-12971-95189,"Apr 23, 2025",187161521541,surplusspectra,Dell Latitude 5400 Intel i5-8365U 1.60GHz 8GB RAM 256GB SSD WIN 11 Pro Laptops,65.6,USD,1,US $65.60,,,https://i.ebayimg.com/images/g/IGUAAOSwXGxoBl3l/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=187161521541&txnId=10071286430026&txnDate=2025-04-23T20:01:54Z
21-12977-94365,"Apr 23, 2025",387507192069,theserverstore-tss,"Dell R640 8x 2.5"" SFF Server iDRAC - Wholesale Custom Build Your Server!",310.99,USD,1,US $310.99,,,https://i.ebayimg.com/images/g/cBUAAOSwhdlnEqUZ/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=387507192069&txnId=10076621142321&txnDate=2025-04-23T19:23:12Z
23-12975-52291,"Apr 23, 2025",267229350986,thomafaiso_3,Dell EMC PowerEdge R640 Dual Xeon Gold 5118 @2.30GHz No RAM 120gb HBA330,250.0,USD,1,US $250.00,,,https://i.ebayimg.com/images/g/efkAAeSw~Ydn~~xW/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=267229350986&txnId=10071658182323&txnDate=2025-04-23T18:57:15Z
27-12970-64891,"Apr 23, 2025",387507192069,theserverstore-tss,"Dell R640 8x 2.5"" SFF Server iDRAC - Wholesale Custom Build Your Server!",310.99,USD,1,US $310.99,,,https://i.ebayimg.com/images/g/cBUAAOSwhdlnEqUZ/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=387507192069&txnId=10075638736527&txnDate=2025-04-23T18:54:15Z
27-12970-50542,"Apr 23, 2025",388293233124,trreusegroup,Lot of 10 Dell HV52W PERC H310 PCI Express 2.0 x8 SAS / SATA RAID Card,134.91,USD,1,US $4.83,,,https://i.ebayimg.com/images/g/9PgAAeSwdsVoBJkm/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=388293233124&txnId=10075637927027&txnDate=2025-04-23T18:16:40Z
25-12972-62361,"Apr 23, 2025",326545698523,pcs-for-people,[Lot of 5] HP ProBook 430 G5 i5-8350U 8GB 128GB-256GB SSD x1 Win11/x4 No OS,425.0,USD,1,US $376.00,,,https://i.ebayimg.com/images/g/Yk4AAOSwRvFoCAFv/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=326545698523&txnId=10071282041825&txnDate=2025-04-23T17:07:07Z
23-12972-83704,"Apr 22, 2025",376191561844,garlandcomputer,EVGA Geforce GTX 1070 Ti 8GB Graphics Card 08G-P4-5671-KR,119.99,USD,1,US $119.99,,,https://i.ebayimg.com/images/g/RP0AAOSwZotoB9fa/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=376191561844&txnId=10071642976523&txnDate=2025-04-23T02:24:13Z
15-12980-58510,"Apr 22, 2025",385251290308,techcentrecomputers,"Protective Clamshell Packages for CPUs, Desktop RAM (DIMM), Laptop RAM (SODIMM)",18.97,USD,1,US $18.97,,,https://i.ebayimg.com/images/g/IjwAAOSw5sZje~e4/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=385251290308&txnId=10071840753315&txnDate=2025-04-22T15:32:06Z
26-12966-76848,"Apr 22, 2025",116559653265,alpha1615,Lot of (8) HP ProDesk 400 G4 DM Mini Core i5-8500T No RAM | No HD | No AC,475.0,USD,1,US $475.00,,,https://i.ebayimg.com/images/g/s70AAeSwWNVn~DeM/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=116559653265&txnId=10071257128126&txnDate=2025-04-22T15:31:54Z
15-12980-06715,"Apr 22, 2025",187161751359,surplusspectra,Lot of 10 Mixed Brand Model 2TB 3.5 Inch SAS HDD Hard Drive Disk,102.0,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/HhoAAOSwdUpoBnze/s-l500.jpg,https://www.ebay.com/sch/sis.html?_nkw=Lot+of+10+Mixed+Brand+Model+2TB+3.5+Inch+SAS+HDD+Hard+Drive+Disk&_id=187161751359&
11-12982-98047,"Apr 21, 2025",127066794707,wazno,Wavlink AX5400 WiFi 6E PCIe Adapter w/ Bluetooth 5.3 & Antennas (WL-WN675X3),19.99,USD,1,US $19.99,,,https://i.ebayimg.com/images/g/Ez8AAOSwFP9oBmJM/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=127066794707&txnId=10071903062711&txnDate=2025-04-21T22:25:39Z
01-12988-89022,"Apr 19, 2025",146528513005,kcliquidation,GIGABYTE GeForce RTX 3050 Windforce OC 6GB GDDR6 Graphics Card,149.99,USD,1,US $117.36,,,https://i.ebayimg.com/images/g/vYYAAOSwfUZoAq5U/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=146528513005&txnId=10071436438801&txnDate=2025-04-20T04:01:24Z
20-12964-68657,"Apr 19, 2025",167465975832,,EVGA GeForce RTX 2060 XC Edition Gaming 6GB GDDR6 Graphics Card (06G-P4-2061-KR),130.08,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/~lcAAeSweCZoBGCZ/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=167465975832&txnId=10071355167520&txnDate=2025-04-20T03:57:33Z
21-12961-97800,"Apr 19, 2025",274291633169,phoneacc8,10X LOT DP Displayport Male to HDMI Female Cable Converter Adapter for PC HPDELL,27.29,USD,1,US $0.00,,,https://i.ebayimg.com/images/g/I0QAAOSwzz5escH7/s-l500.jpg,https://www.ebay.com/sl/list?mode=SellLikeItem&itemId=274291633169&txnId=10076528607121&txnDate=2025-04-19T19:01:40Z
